contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NODE_130_length_12731_cov_76.522681,-4.98825002e+00,-1.91320623e+00,-6.32842045e-01,-6.83800210e-01,3.43617515e-01,-3.31341797e-02,9.83254469e-02,-1.36085332e-01,5.21206606e-02,-2.17257563e-02,-4.02033307e-01,3.64256622e-01,2.18104183e-01,1.71537678e-01,2.39589768e-01,4.62849753e-01,-1.77125795e-01,2.19592102e-02,-1.07759320e-01,-8.08758652e-03,-4.13855205e-01
NODE_131_length_12298_cov_49.382456,-3.61227121e+00,-3.90129417e-01,3.45598019e-01,-1.58123556e-02,7.49114384e-02,3.43277762e-01,4.88232623e-01,-7.03968944e-01,3.84576250e-01,-5.49902113e-01,1.77072169e-01,2.97385951e-01,-7.22929152e-01,-1.52671419e-01,6.36108598e-01,-9.89717627e-02,-2.85624434e-02,1.14849582e+00,4.63545314e-01,-2.19360088e-01,-7.28962029e-01
NODE_132_length_12247_cov_77.169269,-4.80932821e+00,-1.41548783e+00,-4.59445038e-01,-6.43766852e-01,3.60890845e-01,7.74140201e-01,-2.05687740e-03,-8.24796789e-02,-6.85645846e-01,3.76517023e-01,-3.38699329e-01,7.17240678e-02,-3.46165383e-01,-1.53414555e-01,-1.24081512e-01,-3.22059823e-01,-3.08994349e-01,1.43054730e-01,-2.60936911e-01,-4.91298911e-01,3.80623509e-02
NODE_133_length_12165_cov_82.745864,-4.50477697e+00,-1.75256737e+00,-2.75935951e-01,-1.03158950e+00,2.72423471e-01,7.41386266e-02,7.39582674e-01,2.66042790e-01,6.89938707e-02,-9.28160740e-02,-2.23273899e-01,1.76978101e-01,1.11662569e-01,-6.82660469e-01,3.70212231e-01,-1.29327471e-01,-6.25831163e-02,3.91568054e-01,-4.83156666e-01,-2.04021733e-01,1.31553679e-01
NODE_134_length_12151_cov_82.742587,-1.86576205e-01,3.55482447e+00,-6.38733251e-01,-3.43354413e-01,1.42009002e-01,-3.31530601e-01,-6.15040767e-02,-2.86076509e-01,-3.55292768e-01,-1.77916683e-01,-1.58228907e-01,4.02858955e-01,-2.98135731e-01,-4.11016121e-01,6.62835454e-02,1.53160284e-01,-2.67057243e-01,-8.33974392e-03,3.93129300e-01,1.45912732e-01,1.75434281e-01
NODE_135_length_12064_cov_87.861266,-4.20912211e+00,-2.14198052e+00,-1.05208958e-01,-8.53925121e-01,-7.80291434e-02,2.04025162e-03,-1.85184260e-01,2.54648809e-01,1.85962031e-02,-5.73335350e-01,3.84421522e-01,-3.15031007e-01,5.90886680e-01,-2.87397974e-01,1.09939296e-01,-3.56220625e-01,7.87681649e-01,4.96465016e-01,2.53234587e-02,4.79554163e-02,3.74595937e-01
NODE_136_length_11995_cov_109.429183,-5.08760430e+00,-2.04464606e+00,4.59641573e-01,-8.47898414e-01,1.11982217e+00,-3.23161847e-01,1.80951397e-02,2.24971784e-01,9.15354593e-02,-1.51859789e-01,9.99539074e-03,8.72294801e-01,-7.44773579e-02,-5.67718463e-01,4.56473504e-02,3.28239736e-01,-1.91282628e-01,-1.23687189e-01,2.65827099e-01,2.59428063e-01,7.50658894e-02
NODE_137_length_11504_cov_109.690732,-4.54101723e+00,-2.04430413e+00,3.80670433e-01,-7.01328641e-01,-1.25853240e-01,-8.35473452e-02,-7.00224453e-01,-4.31073596e-01,-2.18886316e-01,-3.88002289e-01,4.70011161e-02,-4.01272637e-01,-4.87050550e-02,-1.36856306e-01,1.83271704e-01,2.63404304e-01,-8.55728934e-02,2.73908617e-01,-4.80336883e-02,-3.38551413e-01,5.57593512e-02
NODE_138_length_11390_cov_83.137806,-4.81797477e+00,-2.11535882e+00,-2.60099362e-01,-7.50574625e-01,-1.44952366e-01,2.47002295e-01,3.46721159e-01,-6.46512805e-01,2.29655399e-01,7.32214745e-01,5.75986427e-02,1.67401919e-01,-1.27997394e-01,2.09082054e-01,-3.56538796e-01,2.85836617e-01,-4.84680980e-01,-1.76248275e-01,4.05588925e-01,2.00433246e-01,3.83188940e-02
NODE_139_length_11374_cov_87.003275,1.07052307e+00,4.10939329e+00,-1.96488466e-01,-2.66059020e-01,-4.83947347e-01,-7.97795986e-02,2.25714423e-01,4.31857045e-01,4.86959754e-01,-1.53761141e-01,-4.24942676e-01,2.29630953e-02,2.03964817e-01,7.63153172e-02,1.02415759e-01,6.33184870e-01,1.92275455e-01,2.46083849e-01,-1.57215368e-01,-2.83730024e-02,8.61682040e-02
NODE_140_length_11264_cov_15.934746,1.11011111e+01,-1.47204874e+00,5.19638006e-01,-4.25782524e-01,-5.56561644e-01,-1.63561863e-01,-2.00993476e-01,-3.23870003e-02,6.58548192e-01,-2.19342213e-01,9.70000257e-02,2.32047886e-01,1.81554172e-03,1.76792084e-02,1.77194722e-01,6.85607381e-02,-1.61515317e-01,2.17414029e-03,1.44964816e-01,8.15645648e-02,-2.20063027e-01
NODE_141_length_10909_cov_8.541544,-5.78810572e+00,-7.50076777e-01,-2.39777934e+00,1.36183067e+00,1.04447378e+00,1.65498823e+00,1.70935593e+00,-4.05640259e-01,2.53133429e+00,-5.04454945e-01,-3.60793558e-01,-3.29068151e-01,3.99413831e-01,-3.67199549e-02,3.90023483e-01,-4.76344327e-01,-5.45271001e-01,-2.10899073e-01,-3.10408304e-01,6.94153878e-02,-5.57247485e-01
NODE_142_length_10700_cov_74.727761,-6.30694241e+00,-2.78678821e+00,-1.30038583e+00,-6.46383982e-01,8.04704805e-01,-1.50799949e-01,1.94140851e-01,-1.47515346e-01,1.33791756e+00,-1.18235787e-01,8.51650565e-01,-1.10710574e-01,8.06392120e-01,4.34910564e-01,-5.39468922e-01,8.55310054e-01,2.51260305e-01,2.69015951e-01,-7.52198143e-01,2.20899898e-02,-5.14415249e-01
NODE_143_length_10680_cov_11.499859,3.05526840e+00,3.02942073e+00,1.43505070e+00,1.17423157e+00,-6.09245651e-02,1.48229515e+00,-4.36666333e-02,-1.58451504e+00,-1.12736148e-01,-7.48826126e-01,-6.18548192e-01,4.95024149e-01,1.40133759e-01,2.98030950e-01,2.83901310e-01,8.22309730e-01,3.18163475e-01,4.89276161e-02,1.43803934e-02,7.32566997e-01,4.02947744e-01
NODE_144_length_10623_cov_104.355964,-4.86315635e+00,-2.62821083e+00,1.98667637e-01,-1.23964420e+00,8.33761744e-01,-1.30575537e-01,-1.08550379e-01,2.73578494e-01,1.25610781e-01,-9.78097704e-01,4.60047738e-01,-2.42757546e-01,-8.96525444e-02,8.80928488e-02,-1.40909144e-01,4.30040470e-01,6.16953090e-01,8.91912563e-03,-1.03310358e-01,4.70253848e-01,6.00605832e-02
NODE_145_length_10581_cov_84.191927,-3.72094519e-01,4.01062831e+00,-8.68672259e-01,-1.95662328e-01,5.62095838e-01,-7.27531161e-01,7.82657950e-01,3.04511120e-01,-2.65645141e-01,-8.71604346e-02,4.58882807e-01,7.08043624e-01,-2.18646966e-01,-4.36447643e-01,-9.69102259e-02,-1.48954262e-01,-1.14009774e-01,-2.30512850e-01,4.47853119e-01,-1.23809373e-02,-1.13197911e-01
NODE_146_length_10543_cov_72.418211,-4.80829782e+00,-1.79276630e+00,-7.60301398e-01,-4.56487644e-01,3.90801244e-01,2.08281020e-01,-3.36190805e-02,5.92368336e-01,-1.98573808e-01,-3.76707735e-01,4.28874136e-01,-1.38305706e+00,2.28970049e-01,3.11567098e-01,7.16382491e-01,-3.92175937e-01,2.23677692e-01,-2.68907599e-01,-2.16102401e-01,-2.49611996e-01,3.53746807e-02
NODE_147_length_10431_cov_84.739135,-5.01320017e+00,-2.59382282e+00,-7.52752522e-01,-4.59092118e-01,-1.80852013e-01,-6.35197018e-02,-4.80532222e-01,-4.67058126e-02,3.62808523e-01,1.49014860e-01,3.56826214e-01,-3.34134204e-01,-1.45171251e-01,3.84758308e-01,-1.55141102e-01,6.77244645e-02,2.21866017e-01,5.87277100e-01,2.85083173e-01,3.25315544e-01,-6.99187864e-02
NODE_148_length_10385_cov_93.850893,-4.78397750e+00,-2.39107977e+00,3.93352199e-01,-9.33279065e-01,5.56248608e-01,-2.42652285e-02,-6.74987433e-01,-2.00181139e-01,-1.45345263e-01,-7.89557205e-01,1.90033929e-01,6.77039031e-02,-5.69723265e-01,-4.47957408e-01,4.04656310e-01,-1.09622089e-01,2.97511578e-01,-1.22410981e-01,1.31766059e-01,-1.08501919e-01,-2.57390285e-01
NODE_149_length_10346_cov_92.587107,-4.77072402e+00,-2.65543214e+00,6.52306562e-02,-6.10037665e-01,-5.76476815e-02,3.05509025e-01,3.69813190e-01,-5.66169757e-01,-4.16829068e-01,1.94011665e-01,-2.63397489e-01,-2.23195727e-01,3.13701423e-01,-1.35987992e-01,-4.35995375e-01,4.69710423e-01,-5.72736018e-01,-4.27824180e-02,-7.29913371e-01,3.50081186e-01,-2.56297223e-01
NODE_150_length_10335_cov_59.715149,-5.57602037e+00,-9.41977321e-01,-1.05672236e+00,-2.70988114e-01,7.68132662e-01,1.14867070e-01,-1.59593228e-01,2.58811571e-01,8.18022007e-01,6.90359948e-01,3.04095286e-02,4.07578910e-01,2.27659197e-01,-7.48229925e-01,-2.16091621e-01,-1.74838440e-01,1.10400894e-01,-2.77358557e-01,2.97972242e-01,2.31070761e-01,3.11591966e-01
NODE_151_length_10225_cov_83.457430,-4.58476203e+00,-2.02908031e+00,1.48804041e-02,-5.25445442e-01,-2.80470312e-02,4.65482045e-02,-6.58516357e-01,-2.93606821e-01,1.24482879e-01,-1.90017260e-01,4.92098096e-01,1.23447647e+00,-1.36692890e-01,4.05536567e-01,-5.09686856e-01,2.42215190e-01,-1.39524473e-01,-3.06330289e-01,3.45144587e-01,1.46119499e-02,-1.77186306e-01
NODE_152_length_10123_cov_71.530858,-3.91623588e+00,-1.39145003e+00,-6.45190439e-01,-2.55638417e-01,-5.44285231e-01,-2.21446122e-01,-1.74842502e-01,4.69890690e-01,-2.42189358e-01,-5.54818676e-01,-3.77166211e-01,6.94177830e-02,-8.07594046e-01,8.03701427e-01,-4.75746845e-01,5.36043660e-02,-2.22626919e-01,2.71302408e-01,-1.96943383e-01,-4.91479518e-01,-2.44438333e-01
NODE_153_length_9822_cov_8.091534,6.36376401e+00,-1.08889171e+00,-1.52109102e+00,1.50982739e+00,1.05237001e+00,2.31444057e-01,3.10519015e-01,-1.55724633e+00,-8.50865914e-01,-3.05636609e-01,9.29860124e-01,6.97836560e-01,2.61134376e-02,2.05384525e-01,4.07507032e-01,-8.93098252e-01,-1.77941391e-01,1.47164755e-01,-9.11544709e-02,1.07085100e-01,3.40440130e-01
NODE_154_length_9787_cov_53.755304,-6.01771556e+00,-2.05825133e+00,-1.03203694e+00,6.22554295e-01,6.44891546e-01,1.72170560e-01,-6.22027212e-01,-2.85407642e-02,2.29874199e-01,-2.16589372e-02,5.81714899e-01,-3.74876724e-01,2.74780578e-01,-1.41502430e-01,-1.47795576e-01,2.09043916e-01,-4.01721168e-01,-6.46818655e-02,-2.67605835e-01,-4.12723281e-02,-2.30398164e-01
NODE_155_length_9642_cov_96.613905,-3.72985913e+00,-1.30562371e+00,3.27360164e-01,-5.46104969e-01,-4.69434415e-01,-3.47501053e-02,6.34658968e-01,-2.78919524e-01,-1.44123491e-01,3.17738331e-01,-4.03225797e-01,1.88731700e-01,4.99738059e-01,-1.04194423e-01,4.67481895e-01,-4.26367589e-02,-1.51120404e-01,2.36786849e-01,-3.28022134e-01,-6.61109107e-01,-2.55747144e-01
NODE_156_length_9517_cov_83.913242,3.55189512e-01,4.22691793e+00,-6.19741236e-02,-3.20821427e-01,1.67199927e-01,-9.26840559e-02,-1.83800021e-01,-1.54468664e-01,1.27319364e-01,-2.51755259e-01,8.28223341e-02,1.77228402e-01,-7.04554452e-02,-2.35595590e-01,-3.65812327e-01,1.41780682e-01,2.83157181e-01,1.64946965e-02,-4.80058723e-02,1.93218134e-02,-2.09165178e-01
NODE_157_length_9394_cov_83.787163,-4.03632274e+00,-1.60694364e+00,2.63695192e-01,-1.58917810e-01,-5.75869808e-01,-8.70277520e-02,-3.13668554e-01,-4.23354848e-01,5.51832576e-03,3.50855650e-01,-6.18149511e-01,-1.09764940e-01,-3.12386299e-01,-2.03965215e-01,-6.28595281e-02,-1.62458557e-01,1.78144355e-01,4.49071028e-01,4.34642521e-02,5.08959787e-01,-2.18564314e-01
NODE_158_length_9333_cov_93.383967,-4.46838596e+00,-2.48162647e+00,-4.54968513e-03,-1.17136439e+00,-1.24310588e-01,9.68388204e-01,2.78230176e-01,-5.59947586e-01,-1.92121928e-01,5.82633093e-01,1.73049545e-01,-1.08396861e+00,-3.80838027e-01,4.03921427e-01,3.97527630e-01,3.24813583e-01,-2.59322418e-01,1.17957982e-02,-4.80961580e-01,3.74861963e-01,-5.54078889e-01
NODE_159_length_9309_cov_82.216313,-4.29459777e-01,3.95391350e+00,-1.05389811e+00,-4.36714539e-02,4.93631769e-02,9.33236492e-02,4.35425800e-01,-3.39869816e-01,-1.51001505e-02,7.08131717e-01,1.32401253e-01,-5.08233256e-02,3.36039956e-01,4.11000895e-01,-8.16439819e-02,-4.13503543e-01,4.64895479e-01,2.70610568e-02,-2.22483862e-01,-6.05495473e-02,7.97603054e-02
NODE_160_length_9094_cov_80.093823,-5.48221460e+00,-2.78622845e+00,-2.50122939e-01,-2.14340220e-01,1.55126314e-01,-6.68434837e-01,-2.45355376e-01,-4.74045358e-01,3.23495483e-01,-2.53660778e-01,6.75733645e-02,-5.08050466e-01,-6.14866846e-01,-7.43214813e-01,-3.45846431e-01,4.28125379e-01,-1.72570523e-02,-1.33996685e-01,-4.28598267e-01,5.04292302e-01,4.92083456e-01
NODE_161_length_8958_cov_84.279811,-3.99492587e-01,4.02631238e+00,-2.32634852e-01,-9.79234183e-02,3.48399077e-01,-3.79254736e-01,2.42838914e-01,-2.90923761e-01,-7.31166868e-02,1.22054427e-01,2.22289234e-01,1.13136609e-01,1.50302776e-01,-1.81830667e-02,1.92213295e-02,6.22363144e-02,-8.63453129e-02,-1.50235096e-01,-2.35058517e-01,-3.04098570e-01,5.56097034e-02
NODE_162_length_8813_cov_11.472527,1.05926093e+01,-1.77954649e+00,-3.95317687e-01,2.34920542e-01,7.85440113e-01,-7.17750776e-02,2.76140025e-01,-2.12532757e-01,-3.68460217e-01,-4.07751016e-01,1.97505202e-01,4.68471765e-01,7.28362920e-03,2.53072726e-02,3.08306866e-01,-4.21915835e-01,-2.19180057e-01,2.61373874e-01,8.71096072e-03,8.24204007e-02,-2.74427452e-01
NODE_163_length_8789_cov_78.875344,-4.44579919e+00,-1.83449409e+00,-8.54742493e-02,-7.56628638e-01,2.23842650e-01,4.58675707e-01,-2.81167910e-01,-1.13682754e-01,-1.08886829e-01,2.04001821e-01,3.63691882e-01,-3.64577935e-01,-3.25830176e-01,-1.80200628e-01,2.06645554e-01,-2.59154883e-01,-8.25313381e-02,-1.52435964e-01,1.09657255e+00,2.67416974e-01,4.11224888e-01
NODE_164_length_8519_cov_83.638593,3.66209952e-01,3.80420245e+00,-2.21900821e-01,3.29031922e-01,-5.53883476e-01,-2.01687582e-01,1.53653072e-01,7.34828191e-02,-4.81578469e-01,3.36430038e-02,4.92215243e-02,-3.48008035e-01,7.01748842e-01,-4.53279739e-01,-3.39592882e-01,-1.65188029e-01,-5.18427132e-02,-1.42703683e-01,1.02596146e-01,1.36054141e-01,2.69964347e-01
NODE_165_length_8508_cov_10.104377,1.39615687e+00,1.84737773e+00,-1.05132042e+00,6.65543754e-01,-3.14302914e-01,1.60432506e+00,-1.32478737e+00,-4.42935982e-01,3.74755058e-01,-4.06674051e-01,-1.20528203e+00,7.40533946e-01,-3.72278133e-01,2.43582923e-01,-1.65341268e-01,8.14599934e-01,-2.33832660e-01,5.63221770e-01,-3.67666434e-03,3.32846407e-01,3.83612427e-01
NODE_166_length_8476_cov_30.481962,-2.07415783e+00,2.73120818e+00,-3.45489081e+00,8.87255720e-01,7.88660001e-01,3.67315637e-01,-6.38990123e-01,7.06981403e-01,-2.00993931e-01,3.07899829e-01,-7.29635286e-01,1.66524584e-01,3.47531999e-02,2.43121114e-01,1.16599599e-03,-3.77037821e-01,7.97338641e-02,-1.06834464e-01,8.31922634e-01,-9.58543348e-03,4.39979349e-01
NODE_167_length_8185_cov_101.298347,-4.71036593e+00,-2.23918931e+00,3.72972010e-01,-9.89582242e-01,6.47589939e-01,4.60306136e-01,-1.91799813e-01,-2.38218013e-01,-4.80380316e-01,2.83647824e-01,-5.24979855e-01,-2.78372700e-01,5.58440162e-01,-9.81747780e-01,9.40280015e-01,1.00358494e-01,-2.08816174e-01,-1.08546710e-02,5.04306921e-01,5.41598539e-01,-2.73263658e-01
NODE_168_length_8089_cov_128.673864,-3.81336930e+00,4.14701264e-01,2.12708705e+00,-4.38122396e-01,1.58923717e+00,5.52663432e-01,-3.92476339e-01,6.73055093e-01,-8.12791786e-02,1.10132454e-01,4.22821872e-02,-1.33921660e-02,1.57176588e-01,-8.56235562e-02,-6.93907170e-01,-6.35149283e-01,-3.11712897e-01,-2.79195953e-02,-5.78371007e-02,3.04445226e-02,-1.74590583e-01
NODE_169_length_8072_cov_7.152095,2.57811588e+00,2.92118999e+00,-2.43217894e-01,7.00156795e-01,-3.34577969e-01,1.64059582e+00,-5.06284596e-01,-4.86100591e-01,3.61439894e-01,-8.94325275e-01,-5.51175676e-01,4.00725175e-01,-4.31294359e-01,9.42538060e-01,8.98082875e-02,9.16863309e-01,2.11473484e-01,-8.83978522e-02,2.20748666e-01,2.01220689e-01,2.43071705e-01
NODE_170_length_7797_cov_51.891451,-4.86186914e+00,5.34504606e-01,2.33308144e+00,4.80609821e-01,3.40197091e+00,1.13230945e+00,-1.31036946e-01,2.40577620e+00,-1.86088733e-01,3.57488435e-01,-5.64426740e-01,-4.71114538e-01,7.68687921e-02,-2.31947524e-01,-7.13478725e-01,1.02942729e+00,1.00823265e-01,6.31830222e-01,1.25843019e+00,-1.28183489e-01,1.00417611e+00
NODE_171_length_7773_cov_91.535863,-4.47522123e+00,-1.83817004e+00,3.62654575e-01,-6.24457586e-01,3.48451496e-01,2.71309221e-02,2.71044785e-03,9.13328506e-02,1.95579220e-01,-1.06350938e-01,2.50926405e-01,2.23189423e-01,3.97370803e-01,-3.43006244e-01,1.71401162e-02,-1.77767251e-01,-2.98460690e-02,-4.68648357e-01,1.53969901e-01,-1.08774256e-01,4.10327233e-01
NODE_172_length_7716_cov_91.486189,1.04332755e+00,3.02167249e+00,1.88834092e-01,-3.75867935e-01,-6.15608840e-01,-2.45717966e-01,-6.58262115e-01,1.19147310e-01,-1.10915290e-01,-4.25198878e-01,-3.62252368e-01,-1.20147377e-01,3.98265854e-01,3.43373476e-01,-2.76486958e-02,3.46999011e-01,1.58509546e-01,2.21329266e-01,5.32927017e-01,2.97300357e-01,-1.07285723e-01
NODE_173_length_7675_cov_110.411687,-3.21970152e+00,-2.03457999e+00,6.11210514e-01,-2.04312699e+00,-2.51477330e-01,4.20289878e-01,-8.22676199e-02,3.58145055e-01,-5.04884908e-01,-8.13922409e-01,-5.41174359e-01,-2.33904821e-01,-2.15860739e-02,2.08689416e-01,3.32680115e-01,2.23043638e-01,7.87228498e-01,-1.72170394e-01,-3.57070904e-01,1.86663828e-01,2.09808478e-01
NODE_174_length_7634_cov_8.103216,7.99660426e-02,2.54692758e+00,-1.80358621e+00,1.17951008e+00,-1.60280229e-01,1.13500137e+00,-6.20126807e-01,-9.71072759e-02,4.29926512e-01,-3.38400155e-01,-5.36285281e-01,2.23279507e-01,-4.08074566e-01,9.76399110e-01,6.77332795e-01,6.05792712e-01,1.28541315e-01,8.91939160e-02,7.99087468e-02,2.88569433e-02,-5.43417294e-02
NODE_175_length_7596_cov_89.744913,-4.20091953e+00,-9.34423164e-01,2.73391809e-01,-1.04970911e+00,2.48864064e-01,4.26741985e-01,-7.21890505e-01,-2.01633694e-01,5.01823806e-01,-8.65025459e-02,5.44184139e-01,-3.50789968e-01,6.74298534e-01,-4.57424255e-01,4.78314010e-01,-4.83526690e-01,3.92645502e-01,-7.47726881e-01,6.61727560e-01,-5.26743549e-01,8.69486702e-02
NODE_176_length_7592_cov_91.345043,6.36758818e-01,3.69467599e+00,3.17394324e-01,-4.07240966e-01,-4.31816802e-01,-2.03011655e-01,8.41413098e-02,-6.98705267e-01,3.67936904e-01,1.22397142e-01,8.48321460e-01,1.02361048e-01,-2.23854486e-01,-1.49333533e-01,9.92003272e-02,7.06875973e-02,4.79518340e-01,3.36407776e-01,9.72457006e-02,-8.01621257e-02,-4.47434386e-02
NODE_177_length_7570_cov_96.888429,-4.12127854e+00,-2.96021562e+00,2.68193765e-01,-1.23161324e+00,6.79434617e-02,-3.34069259e-01,1.53555067e+00,1.44053541e-01,-7.96065556e-01,-8.76743916e-01,4.53395781e-01,-4.80146879e-01,-6.18419195e-01,6.39663643e-01,7.54916996e-01,6.26692868e-01,-1.05177422e-01,4.71218085e-01,-4.61943728e-02,8.40021104e-01,-1.68388315e-01
NODE_178_length_7552_cov_87.285886,-4.19416784e+00,-1.48559895e+00,-8.32558313e-01,-1.47874601e+00,-5.17798931e-02,-2.71125766e-01,7.32830392e-01,5.76227964e-01,-6.24098867e-02,-2.26962668e-01,-2.29691195e-01,1.45502989e-01,-1.84611464e-01,-4.07977779e-01,5.44918476e-01,2.21100305e-02,6.71720013e-01,-3.09455059e-02,7.48028894e-01,-1.98993901e-01,4.81714370e-01
NODE_179_length_7456_cov_23.868004,-1.23058352e+00,1.81795553e+00,1.61207882e+00,3.76197131e-01,-1.03738449e-01,1.71396694e+00,1.57118954e+00,-1.15121421e-01,5.24414807e-01,-1.16692681e+00,-3.01263984e-01,4.65064448e-01,-2.87530076e-01,4.06220418e-01,5.98038531e-02,-7.60469548e-01,1.05183602e-01,-3.22448007e-01,5.10798937e-01,-1.98715926e-01,-3.19401977e-02
NODE_180_length_7359_cov_88.482422,-3.95450586e+00,-1.87516730e+00,3.03889241e-01,-3.93979579e-01,-6.95547352e-01,-8.87196820e-02,-5.47679145e-01,-6.77068281e-01,1.60766857e-01,-5.58193394e-02,1.28933813e-01,-5.60133522e-01,-4.86923039e-01,-8.75450244e-02,2.57054430e-02,4.42521388e-01,-2.16760109e-01,1.70718779e-02,-3.74087067e-01,6.68831557e-03,-3.75882982e-02
NODE_181_length_7325_cov_9.694260,1.11441237e+01,-1.45841741e+00,-2.03257142e-01,4.06173546e-01,4.79410981e-01,5.25081797e-01,7.47924952e-01,6.41678213e-01,-3.43135122e-01,-3.60147104e-02,-3.14721207e-01,2.36560404e-02,5.57245509e-01,-3.20439999e-02,-1.17036653e-01,-7.32223633e-01,-8.73364210e-02,3.38178701e-01,2.44191612e-01,4.23736072e-01,-5.32321524e-02
NODE_182_length_7273_cov_57.141329,-4.55211232e+00,-1.69568253e+00,-7.05025768e-01,2.14014691e-01,-5.61693081e-01,-2.12370449e-01,-2.04145450e-01,1.70461394e-01,3.00329035e-01,-1.24273474e-01,3.58656806e-02,2.90068802e-01,-1.58332773e-01,3.77892856e-02,-2.83011855e-01,9.20545745e-02,-3.00808795e-01,-9.21866917e-02,1.52353117e-01,3.59166054e-01,-4.91202252e-01
NODE_183_length_7234_cov_77.509292,-4.48699130e+00,-3.06705605e+00,-5.68560669e-01,-6.43507939e-01,-8.45422832e-01,-7.70857518e-01,8.00493316e-01,-4.35667444e-01,4.44368373e-01,-1.13294699e-01,-2.94194613e-01,-4.08391277e-01,8.82747104e-02,-3.73152559e-01,-4.83249641e-01,6.89719176e-01,2.54285606e-01,-2.26365526e-02,-2.13900359e-01,6.84652168e-01,1.38097641e+00
NODE_184_length_7225_cov_9.191522,-5.74805630e+00,-9.96735849e-01,-2.35359465e+00,1.62659624e+00,4.55291201e-01,1.01527624e+00,1.02903708e+00,-3.37554015e-01,1.47488895e+00,-2.34173266e-01,-6.37812979e-01,-4.62560100e-01,-3.23281779e-01,5.06553945e-01,-4.83071472e-01,-1.40112839e-01,-3.12342218e-01,-2.54979509e-01,6.11292997e-02,7.02074305e-01,-1.09783449e-01
NODE_185_length_7183_cov_87.314804,-4.66774770e+00,-2.13288777e+00,-3.51133341e-01,-3.89189890e-01,-2.58879692e-02,-4.94965221e-01,2.24879634e-01,3.74462994e-01,4.18080303e-01,-1.90282568e-01,5.98276259e-01,1.23690302e-01,1.18074571e+00,-1.07190154e-01,-5.76033276e-02,6.08690952e-02,-3.68974405e-01,5.21209052e-01,-3.47970862e-01,-2.07435428e-01,1.66775313e-01
NODE_186_length_7160_cov_107.221093,-5.32667540e+00,3.28451650e-02,1.37943609e+00,-1.71153566e-01,1.99830953e+00,2.81203977e-01,-5.10592812e-01,9.77676960e-02,-1.08883943e-01,-8.32016376e-02,3.98112288e-01,-3.10722974e-01,3.32764892e-01,-4.12573863e-01,-6.75147104e-01,-1.16993705e-01,2.46629069e-01,-6.32613802e-01,-3.99072617e-01,2.64090206e-01,-2.04743350e-01
NODE_187_length_7121_cov_125.160278,-3.03018272e+00,-2.53026344e+00,7.92331056e-01,-1.47348492e+00,-6.75640086e-01,-7.10181201e-01,2.01087333e+00,2.01207551e-02,-1.40842159e-01,-2.34082193e-01,5.93433731e-01,-2.38557014e-01,3.99556247e-01,8.29544143e-02,-4.80241271e-02,3.03768870e-01,-9.04911975e-02,3.00399962e-01,9.85161586e-03,2.93332714e-01,4.59793406e-01
NODE_188_length_6988_cov_94.756330,-4.19944437e+00,-2.05046804e+00,1.34938035e-01,-6.24486657e-01,-7.56119248e-03,-2.07828984e-01,4.68035142e-02,-7.86333580e-02,-6.36683165e-01,-2.91179422e-01,-7.85046138e-01,-1.81235000e-01,-6.14441541e-01,-3.58821245e-01,-6.53529988e-01,5.88433901e-02,-1.35730176e-01,-3.20358852e-01,-1.33810580e-01,1.35963364e-01,4.86314081e-01
NODE_189_length_6985_cov_99.844528,-4.07792308e+00,-1.28004878e+00,4.39929264e-01,-6.06201340e-01,-1.26404823e-01,-9.28363987e-01,1.58622344e-01,3.08150763e-01,9.74524672e-01,-1.97615034e-01,5.74321171e-01,2.51712894e-02,-1.32419985e-01,-2.28215051e-02,-4.77064074e-02,-1.07548611e-02,-3.42779164e-01,-2.77949367e-01,-2.47691227e-01,-3.69041488e-01,1.43705399e-01
NODE_190_length_6921_cov_84.643922,-4.78222411e+00,-2.21041810e+00,-1.34497720e+00,-1.18501228e+00,-1.32543369e-01,1.05690079e-01,7.94676380e-01,2.38628636e-01,3.74572285e-01,1.80327360e-01,-1.99967326e-01,-1.03405084e-01,-5.94006469e-01,2.76506646e-01,-2.45824332e-01,6.14470228e-01,-5.72343919e-01,-1.26974019e-01,-5.35847450e-01,-1.93198832e-01,5.28714647e-01
NODE_191_length_6886_cov_7.494933,6.42588966e+00,-1.48688372e+00,-1.70513412e+00,1.67854642e+00,3.76949384e-01,-5.81847091e-02,-7.18255484e-01,-1.45916476e+00,-8.48937673e-01,-2.36518803e-01,4.98560670e-01,4.91774299e-01,-2.77330876e-01,6.38705171e-02,5.34553085e-01,-7.03175058e-01,-2.64988832e-01,3.67513161e-01,-1.50519541e-01,4.25001821e-01,5.60693354e-01
NODE_192_length_6845_cov_56.803635,-5.01553400e+00,-1.66792255e+00,-3.55068459e-01,2.23991321e-02,-1.70589059e-01,7.97434014e-02,-8.65131704e-01,-1.91350523e-01,2.61509797e-01,5.54059853e-01,-1.51496493e-02,-8.05949294e-02,4.63736942e-01,-1.35440368e-03,1.37992760e-01,-4.73234534e-02,-1.08234849e-01,-1.76321515e-01,1.95791276e-01,2.83203615e-01,2.54704131e-01
