Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
DHVB01000039.1_33	COG0596	7.45e-36	0.2256	0.2128	0.9433	1.019
DHVB01000039.1_39	COG1473	5.07e-128	0.3897	0.3878	0.9949	0.9924
DHVB01000039.1_40	COG0566	7.38e-37	0.303	0.1923	0.6346	0.9322
DHVB01000039.1_41	COG0047	1.59e-116	0.5022	0.4978	0.9913	0.9502
DHVB01000039.1_42	COG1002	1.13e-15	0.1484	0.1069	0.7201	0.6186
DHVB01000027.1_1	COG0330	2.99e-49	0.3356	0.3333	0.9931	0.9897
DHVB01000027.1_3	COG4690	3.69e-53	0.2145	0.2478	1.155	0.9338
DHVB01000027.1_6	COG3877	1.98e-17	0.3647	0.2541	0.6967	0.9551
DHVB01000027.1_8	COG0552	1.76e-148	0.5048	0.4618	0.9147	0.978
DHVB01000027.1_9	COG2151	4.46e-32	0.4286	0.3784	0.8829	0.9333
DHVB01000027.1_10	COG2166	2.82e-49	0.432	0.375	0.8681	0.8929
DHVB01000027.1_11	COG3118	8.03e-27	0.3905	0.1349	0.3454	0.9906
DHVB01000027.1_12	COG0587	0	0.3968	0.432	1.089	0.9904
DHVB01000027.1_14	COG2865	1.71e-82	0.3068	0.2976	0.97	1.027
DHVB01000027.1_15	COG3579	1.11e-17	0.2185	0.2072	0.9482	1.052
DHVB01000027.1_16	COG1235	8.73e-42	0.2765	0.2714	0.9814	1.043
DHVB01000027.1_17	COG0313	7e-50	0.2621	0.2364	0.9018	1.038
DHVB01000027.1_22	COG0668	4.57e-24	0.2087	0.2279	1.092	0.8195
DHVB01000027.1_24	COG1024	1.96e-62	0.3294	0.3268	0.9922	0.9961
DHVB01000027.1_25	COG0332	9.22e-37	0.2862	0.2508	0.8762	0.4572
DHVB01000027.1_26	COG0332	1.74e-52	0.3182	0.2817	0.8854	0.4735
DHVB01000027.1_28	COG2865	7.94e-73	0.2851	0.3041	1.066	0.9274
DHVB01000045.1_7	COG3039	6.71e-16	0.2074	0.2435	1.174	0.7627
DHVB01000032.1_1	COG0438	2.86e-40	0.2404	0.2467	1.026	1.018
DHVB01000032.1_2	COG0784	7.42e-26	0.3158	0.2769	0.8769	0.9048
DHVB01000032.1_3	COG2876	1.25e-53	0.3539	0.3007	0.8497	0.6943
DHVB01000032.1_4	COG0019	7.76e-81	0.2877	0.2665	0.9264	1.008
DHVB01000032.1_5	COG0438	5.29e-17	0.2006	0.189	0.9423	0.8291
DHVB01000032.1_7	COG0528	5.68e-101	0.5105	0.5084	0.9958	1
DHVB01000032.1_8	COG0233	2.01e-77	0.5134	0.5134	1	1
DHVB01000032.1_11	COG1040	4.68e-37	0.2818	0.2756	0.9778	0.9483
DHVB01000032.1_12	COG1309	1.54e-19	0.25	0.194	0.7761	0.7959
DHVB01000032.1_13	COG0334	2.25e-172	0.393	0.4112	1.046	0.962
DHVB01000032.1_14	COG0664	1.32e-32	0.2452	0.2383	0.972	0.5576
DHVB01000032.1_16	COG1060	3.32e-127	0.4137	0.4081	0.9865	0.9973
DHVB01000032.1_17	COG0664	7.84e-45	0.3223	0.3178	0.986	0.8941
DHVB01000032.1_19	COG1957	2.15e-22	0.2455	0.2187	0.8907	0.9422
DHVB01000032.1_20	COG0006	3.69e-71	0.2618	0.2734	1.044	0.9548
DHVB01000032.1_21	COG1225	3.06e-77	0.5229	0.5096	0.9745	0.9935
DHVB01000032.1_22	COG0468	2.13e-111	0.5965	0.6093	1.022	0.8507
DHVB01000032.1_24	COG1506	4.79e-99	0.2425	0.2597	1.071	0.9432
DHVB01000032.1_25	COG0772	5.21e-61	0.3118	0.3806	1.22	0.9728
DHVB01000032.1_26	COG0768	4.25e-140	0.3193	0.3289	1.03	1.023
DHVB01000032.1_28	COG1792	1.2e-28	0.2318	0.2359	1.018	1.062
DHVB01000032.1_29	COG1077	3.04e-134	0.4865	0.4737	0.9737	0.9765
DHVB01000032.1_31	COG3209	1.69e-11	0.1853	0.1332	0.7186	0.7123
DHVB01000031.1_1	COG2865	4.27e-46	0.2918	0.1906	0.6531	0.6559
DHVB01000031.1_3	COG0824	1.51e-35	0.303	0.292	0.9635	0.9925
DHVB01000031.1_4	COG0349	5.94e-18	0.277	0.1136	0.41	0.7513
DHVB01000031.1_7	COG0673	1.55e-18	0.2412	0.2398	0.9942	1.069
DHVB01000031.1_9	COG0488	0	0.454	0.466	1.026	0.9767
DHVB01000031.1_11	COG0445	0	0.5208	0.525	1.008	1
DHVB01000031.1_12	COG1001	0	0.4554	0.4366	0.9589	1.031
DHVB01000031.1_13	COG1490	5.87e-77	0.5822	0.5862	1.007	0.9733
DHVB01000031.1_14	COG0274	8.53e-52	0.3402	0.3597	1.057	0.8225
DHVB01000031.1_15	COG0142	1.81e-86	0.3374	0.3447	1.022	1.009
DHVB01000031.1_17	COG1521	5.35e-62	0.3602	0.3745	1.04	0.9849
DHVB01000031.1_18	COG3943	2.97e-15	0.4348	0.09118	0.2097	0.5847
DHVB01000031.1_19	COG3943	8.84e-27	0.375	0.1277	0.3404	0.7671
DHVB01000031.1_20	COG4096	0	0.3868	0.3886	1.005	1.103
DHVB01000031.1_21	COG3943	6.52e-32	0.4186	0.1641	0.3921	0.4464
DHVB01000031.1_22	COG0286	1.06e-69	0.2679	0.2679	1	1.029
DHVB01000031.1_23	COG0732	6.84e-14	0.2634	0.1253	0.4757	0.3735
DHVB01000031.1_28	COG4804	3.19e-30	0.3401	0.3145	0.9245	0.3879
DHVB01000031.1_31	COG0598	7.63e-61	0.2799	0.2764	0.9876	0.8665
DHVB01000031.1_32	COG0720	1.39e-29	0.3403	0.3858	1.134	0.96
DHVB01000031.1_33	COG1876	1.43e-17	0.3071	0.1784	0.5809	0.5691
DHVB01000031.1_34	COG0340	6.63e-40	0.275	0.2773	1.008	0.9959
DHVB01000031.1_36	COG0379	2.42e-143	0.4623	0.4167	0.9012	0.8848
DHVB01000031.1_37	COG2319	3.27e-13	0.1738	0.1567	0.9013	0.4154
DHVB01000031.1_39	COG2253	1.08e-25	0.2936	0.2868	0.9767	1
DHVB01000031.1_40	COG5340	8.08e-40	0.2911	0.2565	0.881	0.865
DHVB01000031.1_41	COG0060	0	0.3427	0.3912	1.141	0.9318
DHVB01000031.1_43	COG2849	7.93e-17	0.2752	0.2609	0.9478	0.4192
DHVB01000031.1_45	COG0515	8e-17	0.2311	0.1432	0.6198	0.8981
DHVB01000031.1_46	COG0286	8.81e-150	0.3799	0.3947	1.039	0.9713
DHVB01000031.1_47	COG0732	6.56e-30	0.2253	0.2276	1.01	1.026
DHVB01000031.1_49	COG1106	1.88e-14	0.1893	0.2291	1.21	1.042
DHVB01000031.1_51	COG0610	0	0.3507	0.2724	0.7765	0.5882
DHVB01000031.1_56	COG1061	1.14e-19	0.2513	0.1109	0.4412	0.9375
DHVB01000031.1_60	COG1088	0	0.5517	0.5647	1.024	0.9915
DHVB01000031.1_62	COG0385	2.38e-55	0.2958	0.2633	0.8903	0.8378
DHVB01000031.1_63	COG3015	6.96e-16	0.1976	0.1854	0.9382	0.6575
DHVB01000031.1_64	COG0859	1.13e-46	0.2599	0.2545	0.979	1
DHVB01000031.1_66	COG0491	2.44e-18	0.1883	0.1786	0.9484	0.8475
DHVB01000031.1_67	COG4591	3.29e-55	0.2826	0.2819	0.9975	0.9951
DHVB01000031.1_68	COG0858	5.33e-23	0.3739	0.3644	0.9746	1.009
DHVB01000031.1_69	COG0586	2.9e-37	0.3613	0.2692	0.7452	0.6485
DHVB01000031.1_70	COG0169	4.35e-66	0.3447	0.3216	0.9329	1.056
DHVB01000031.1_71	COG1043	7.27e-101	0.4722	0.4577	0.9692	0.9403
DHVB01000031.1_72	COG0774	8.69e-89	0.3854	0.3867	1.003	0.6445
DHVB01000031.1_73	COG2849	4.32e-17	0.4362	0.1783	0.4087	0.5371
DHVB01000031.1_75	COG0272	0	0.5	0.5007	1.001	1.005
DHVB01000031.1_76	COG0544	3.39e-30	0.243	0.2562	1.054	1.038
DHVB01000054.1_3	COG0624	1.93e-70	0.2401	0.2665	1.11	0.9934
DHVB01000054.1_9	COG0230	2.17e-12	0.75	0.75	1	0.8302
DHVB01000054.1_10	COG0357	1.47e-40	0.2806	0.2558	0.9116	0.8991
DHVB01000054.1_11	COG1595	4.03e-44	0.3464	0.3407	0.9835	0.904
DHVB01000054.1_12	COG1215	5.46e-24	0.2314	0.1913	0.8269	0.9811
DHVB01000054.1_13	COG3956	2.13e-75	0.4467	0.2234	0.5	1.004
DHVB01000054.1_14	COG4657	2.93e-72	0.5526	0.544	0.9845	0.9948
DHVB01000054.1_15	COG4660	2.06e-76	0.5124	0.4859	0.9481	1.047
DHVB01000054.1_16	COG4659	2.59e-33	0.3056	0.2821	0.9231	0.8108
DHVB01000054.1_17	COG4658	6.73e-104	0.3848	0.3905	1.015	1.018
DHVB01000054.1_18	COG4656	2.73e-151	0.4234	0.3554	0.8393	1
DHVB01000054.1_19	COG2878	7.14e-43	0.2987	0.3485	1.167	0.8077
DHVB01000054.1_20	COG3086	1.4e-11	0.2403	0.2067	0.86	0.9214
DHVB01000054.1_21	COG2957	1.36e-26	0.2341	0.2341	1	0.6124
DHVB01000054.1_23	COG0168	7.34e-98	0.4061	0.4028	0.992	1.023
DHVB01000054.1_24	COG0009	3.95e-61	0.3672	0.3602	0.981	1
DHVB01000054.1_25	COG0176	2.95e-84	0.4493	0.4268	0.9498	1.037
DHVB01000054.1_26	COG0811	2.28e-32	0.2864	0.2732	0.9537	0.9075
DHVB01000054.1_27	COG0848	1.27e-18	0.2797	0.2409	0.8613	0.8741
DHVB01000054.1_29	COG3155	5.04e-85	0.4791	0.4747	0.9908	0.9954
DHVB01000054.1_31	COG4974	3.6e-124	0.4415	0.44	0.9967	0.9934
DHVB01000054.1_32	COG0757	1.2e-55	0.4507	0.4384	0.9726	1.014
DHVB01000054.1_33	COG0791	3.39e-22	0.3952	0.2487	0.6294	0.4844
DHVB01000054.1_35	COG1884	0	0.583	0.5766	0.9891	0.7623
DHVB01000054.1_36	COG1884	5.04e-100	0.3254	0.2755	0.8467	0.7594
DHVB01000054.1_42	COG0205	3.25e-56	0.2803	0.3199	1.141	0.9124
DHVB01000054.1_43	COG0205	1.45e-130	0.5103	0.4986	0.9769	1.037
DHVB01000054.1_44	COG1198	0	0.3439	0.3849	1.119	1
DHVB01000054.1_46	COG1595	1.2e-42	0.3182	0.3077	0.967	0.9724
DHVB01000054.1_48	COG1186	8.04e-136	0.5702	0.5607	0.9833	0.7966
DHVB01000054.1_49	COG2137	6.93e-19	0.2766	0.2241	0.8103	0.9038
DHVB01000054.1_51	COG4739	1.22e-49	0.4199	0.4176	0.9945	0.9837
DHVB01000054.1_52	COG0111	3.15e-88	0.3762	0.3611	0.9599	0.9873
DHVB01000054.1_53	COG1012	4.9e-107	0.3382	0.3453	1.021	0.8893
DHVB01000054.1_54	COG1187	2.94e-88	0.4122	0.4073	0.9879	0.7206
DHVB01000054.1_57	COG2985	2.57e-107	0.3663	0.3474	0.9485	0.9736
DHVB01000054.1_58	COG0739	1.37e-37	0.4361	0.2094	0.4801	0.3189
DHVB01000054.1_59	COG0438	1.06e-17	0.1654	0.168	1.016	1.057
DHVB01000054.1_60	COG0438	1.34e-19	0.1933	0.1969	1.018	0.9749
DHVB01000054.1_62	COG1003	0	0.5469	0.5524	1.01	0.5241
DHVB01000054.1_64	COG2885	7.85e-26	0.2672	0.1842	0.6895	0.1973
DHVB01000054.1_65	COG1702	5.78e-120	0.4528	0.4138	0.9138	1.003
DHVB01000054.1_66	COG0152	3.29e-67	0.3127	0.3482	1.113	0.8703
DHVB01000054.1_68	COG1179	1.09e-68	0.3674	0.3422	0.9316	1.029
DHVB01000054.1_69	COG0084	2.82e-27	0.2565	0.1914	0.7461	0.9009
DHVB01000054.1_70	COG1434	5.97e-22	0.2222	0.2242	1.009	0.8858
DHVB01000054.1_75	COG2885	1.04e-31	0.3543	0.2368	0.6684	0.3692
DHVB01000012.1_1	COG1158	0	0.6577	0.5782	0.8791	0.5936
DHVB01000012.1_2	COG0568	2.25e-78	0.4218	0.3392	0.8041	0.945
DHVB01000012.1_3	COG0036	1.65e-100	0.5	0.4909	0.9818	0.9954
DHVB01000012.1_4	COG2107	2.61e-86	0.3623	0.3529	0.9743	0.9601
DHVB01000012.1_5	COG0775	1.83e-12	0.1931	0.1923	0.9957	1.079
DHVB01000012.1_6	COG0302	2.25e-103	0.586	0.559	0.9538	0.9073
DHVB01000012.1_7	COG0331	2.75e-132	0.5154	0.4871	0.9452	1
DHVB01000012.1_10	COG1696	4.02e-82	0.3417	0.3506	1.026	0.9008
DHVB01000028.1_3	COG0522	6.84e-72	0.4836	0.5024	1.039	1.009
DHVB01000028.1_4	COG4105	7.75e-66	0.329	0.2992	0.9094	0.9625
DHVB01000028.1_5	COG0728	7.47e-78	0.3504	0.3166	0.9035	0.9435
DHVB01000028.1_7	COG1373	2.76e-46	0.2825	0.2513	0.8894	0.939
DHVB01000028.1_8	COG0082	4.27e-127	0.4229	0.4011	0.9485	1.07
DHVB01000028.1_9	COG3857	2.6e-14	0.1769	0.05957	0.3366	0.3994
DHVB01000089.1_2	COG0003	1.53e-58	0.3412	0.2702	0.7919	0.4443
DHVB01000089.1_8	COG0798	1.39e-114	0.5	0.5029	1.006	0.9745
DHVB01000089.1_9	COG2226	8.17e-30	0.3721	0.2017	0.542	0.464
DHVB01000089.1_10	COG0640	8.28e-12	0.3478	0.2182	0.6273	0.633
DHVB01000089.1_11	COG4974	1.84e-14	0.5273	0.09667	0.1833	0.1322
DHVB01000089.1_13	COG0443	0	0.5833	0.6045	1.036	0.9404
DHVB01000089.1_14	COG1109	2.31e-113	0.2782	0.319	1.147	0.9268
DHVB01000089.1_19	COG0462	4.12e-131	0.4759	0.5032	1.057	1.003
DHVB01000089.1_20	COG0513	7.55e-162	0.376	0.3723	0.9903	0.8959
DHVB01000089.1_24	COG0324	2.89e-105	0.3875	0.3636	0.9383	0.9444
DHVB01000089.1_25	COG3118	1.52e-21	0.3611	0.1283	0.3553	0.7941
DHVB01000089.1_26	COG1208	6.76e-48	0.3279	0.2235	0.6816	0.9606
DHVB01000089.1_27	COG1883	0	0.6305	0.6507	1.032	0.86
DHVB01000089.1_28	COG0511	1.11e-23	0.4118	0.3	0.7286	0.6939
DHVB01000089.1_30	COG4799	0	0.5681	0.5627	0.9905	1.002
DHVB01000089.1_31	COG3185	7.3e-11	0.2632	0.08265	0.314	0.8321
DHVB01000089.1_32	COG1883	0	0.6434	0.664	1.032	0.8543
DHVB01000089.1_33	COG0511	3.73e-23	0.4286	0.2786	0.65	0.6364
DHVB01000089.1_34	COG1595	7.79e-23	0.2739	0.2363	0.8626	0.8177
DHVB01000081.1_1	COG2244	3.27e-12	0.1607	0.15	0.9333	0.9593
DHVB01000081.1_2	COG3177	1.36e-32	0.2769	0.2069	0.7471	0.7104
DHVB01000081.1_3	COG0438	7.22e-11	0.1618	0.147	0.9081	0.781
DHVB01000018.1_1	COG2227	3.25e-14	0.2983	0.1399	0.4691	0.5044
DHVB01000057.1_1	COG2827	9.72e-31	0.494	0.4316	0.8737	0.4323
DHVB01000057.1_2	COG0286	1.58e-57	0.2715	0.2842	1.047	1.034
DHVB01000057.1_4	COG1106	1.34e-15	0.2075	0.2399	1.156	1.017
DHVB01000057.1_8	COG2253	5.5e-11	0.255	0.1977	0.7752	0.722
DHVB01000057.1_10	COG3177	1.27e-17	0.2062	0.2098	1.017	0.9861
DHVB01000057.1_11	COG0332	9.63e-129	0.4233	0.4272	1.009	0.9449
DHVB01000057.1_12	COG0416	6.96e-93	0.3436	0.3314	0.9645	1.048
DHVB01000057.1_13	COG0333	5.69e-19	0.5439	0.5439	1	0.9194
DHVB01000057.1_15	COG0642	7.61e-35	0.2952	0.1845	0.625	0.5316
DHVB01000057.1_17	COG0151	0	0.4706	0.4673	0.993	1.002
DHVB01000057.1_18	COG2171	4.24e-72	0.3922	0.4096	1.044	1.04
DHVB01000057.1_19	COG0438	2.34e-36	0.2208	0.2231	1.01	1.041
DHVB01000057.1_20	COG0009	1.22e-43	0.3812	0.2891	0.7583	0.8511
DHVB01000057.1_21	COG2890	2.76e-65	0.3591	0.3643	1.014	0.9726
DHVB01000057.1_22	COG0679	1.08e-31	0.3006	0.3055	1.016	1
DHVB01000057.1_23	COG2812	6.52e-30	0.2514	0.1786	0.7107	0.9786
DHVB01000057.1_24	COG1774	3.83e-44	0.3419	0.3019	0.883	0.6031
DHVB01000057.1_26	COG0220	1.96e-42	0.2704	0.2335	0.8634	0.827
DHVB01000057.1_27	COG0724	9.84e-18	0.3583	0.1405	0.3922	1
DHVB01000076.1_2	COG0732	2.8e-15	0.2091	0.1765	0.844	0.4314
DHVB01000076.1_3	COG0776	1.91e-29	0.5604	0.5426	0.9681	0.9891
DHVB01000076.1_4	COG0566	9.9e-40	0.3377	0.2	0.5923	0.6844
DHVB01000076.1_5	COG1404	1.32e-25	0.2719	0.1772	0.6516	0.359
DHVB01000076.1_10	COG0204	2.83e-24	0.2477	0.2078	0.8392	0.4592
DHVB01000076.1_11	COG0385	1.3e-43	0.299	0.2727	0.9122	0.9238
DHVB01000076.1_12	COG0295	1.13e-37	0.4029	0.4179	1.037	0.8528
DHVB01000076.1_13	COG4953	0	0.313	0.337	1.076	1
DHVB01000029.1_1	COG0763	1.78e-108	0.3644	0.3596	0.9869	1.027
DHVB01000029.1_3	COG0496	6.02e-88	0.4039	0.4087	1.012	0.9884
DHVB01000029.1_5	COG0533	2.41e-161	0.4749	0.4708	0.9912	0.9603
DHVB01000029.1_6	COG0221	5.5e-61	0.4795	0.4795	1	0.9096
DHVB01000029.1_7	COG0072	8.46e-179	0.3537	0.3646	1.031	0.8282
DHVB01000029.1_9	COG0413	3.41e-131	0.5437	0.5336	0.9813	0.9705
DHVB01000029.1_10	COG0564	3.09e-60	0.3456	0.2595	0.7509	0.9518
DHVB01000029.1_11	COG0539	4.68e-175	0.4405	0.4381	0.9945	0.8459
DHVB01000051.1_1	COG0605	6.45e-93	0.5285	0.5	0.9461	1.01
DHVB01000051.1_2	COG0249	0	0.4396	0.4579	1.042	0.991
DHVB01000091.1_2	COG2885	6.88e-31	0.3551	0.2579	0.7263	0.1867
DHVB01000091.1_3	COG4231	1.07e-177	0.4212	0.3719	0.8828	1.058
DHVB01000091.1_4	COG1014	1.29e-38	0.3582	0.3547	0.9901	1.031
DHVB01000074.1_4	COG2195	5.03e-104	0.3152	0.3647	1.157	0.9836
DHVB01000074.1_5	COG2143	3.43e-11	0.2011	0.1923	0.956	0.521
DHVB01000074.1_8	COG1373	1.65e-48	0.2811	0.2613	0.9296	0.9512
DHVB01000074.1_9	COG2824	1.75e-60	0.6542	0.625	0.9554	0.9386
DHVB01000074.1_10	COG0596	1.88e-17	0.2025	0.234	1.156	0.8602
DHVB01000074.1_14	COG1680	1.84e-43	0.2521	0.2333	0.9256	1.026
DHVB01000074.1_21	COG1672	3.28e-11	0.2138	0.2423	1.134	0.9229
DHVB01000078.1_5	COG1404	1.08e-20	0.2395	0.1457	0.6083	0.5588
DHVB01000078.1_6	COG1570	1.9e-60	0.2478	0.2568	1.036	0.9913
DHVB01000078.1_10	COG0424	1.29e-59	0.4011	0.3886	0.9689	0.9541
DHVB01000078.1_11	COG0382	4.45e-15	0.2143	0.218	1.017	0.9046
DHVB01000078.1_12	COG1778	4.71e-46	0.3625	0.3412	0.9412	0.8889
DHVB01000078.1_13	COG5495	4.64e-13	0.2131	0.1799	0.8443	0.9385
DHVB01000078.1_17	COG4623	3.31e-53	0.2562	0.241	0.9408	0.929
DHVB01000078.1_19	COG0474	0	0.2941	0.313	1.064	1.019
DHVB01000078.1_20	COG3758	2.01e-22	0.2556	0.1762	0.6891	0.7
DHVB01000078.1_21	COG0735	4.25e-25	0.4118	0.2414	0.5862	1
DHVB01000078.1_23	COG0450	3.92e-82	0.393	0.4072	1.036	0.8445
DHVB01000078.1_29	COG2070	2.78e-52	0.3202	0.2411	0.753	0.8032
DHVB01000078.1_30	COG0463	2.52e-14	0.1832	0.1271	0.6942	0.7984
DHVB01000078.1_32	COG0173	0	0.5187	0.5214	1.005	1.007
DHVB01000078.1_33	COG0035	9.83e-50	0.3668	0.3476	0.9476	0.9045
DHVB01000078.1_34	COG2262	1.17e-148	0.4776	0.4404	0.9221	0.9595
DHVB01000078.1_36	COG2403	0	0.4731	0.4699	0.9933	0.9955
DHVB01000078.1_37	COG5009	1.62e-159	0.2884	0.2898	1.005	1.023
DHVB01000078.1_38	COG0550	0	0.4698	0.5053	1.075	0.8087
DHVB01000078.1_40	COG1262	1.11e-28	0.3077	0.1911	0.621	0.3526
DHVB01000078.1_44	COG0666	4.54e-14	0.2876	0.1872	0.6511	0.3297
DHVB01000078.1_46	COG3291	1.29e-37	0.4774	0.3199	0.67	0.0907
DHVB01000078.1_49	COG0153	3.04e-153	0.4877	0.459	0.941	0.9483
DHVB01000078.1_50	COG2017	7.48e-72	0.3254	0.3571	1.097	1.009
DHVB01000078.1_51	COG1704	6.22e-75	0.466	0.4811	1.032	0.8843
DHVB01000078.1_52	COG4123	1.71e-56	0.3074	0.3024	0.9839	1.038
DHVB01000078.1_54	COG1280	2.95e-15	0.2211	0.2211	1	0.9765
DHVB01000078.1_55	COG3142	5.21e-72	0.4237	0.3569	0.8423	0.8185
DHVB01000078.1_57	COG1932	2.89e-144	0.4485	0.4411	0.9836	1.006
DHVB01000078.1_58	COG4585	1.55e-45	0.2405	0.2082	0.8658	0.9844
DHVB01000078.1_59	COG2197	2.78e-77	0.3524	0.3507	0.9953	0.9502
DHVB01000078.1_65	COG0030	9.92e-89	0.4358	0.4324	0.9923	0.4886
DHVB01000078.1_66	COG0124	8.02e-130	0.3536	0.366	1.035	0.9758
DHVB01000078.1_67	COG0012	9.95e-161	0.4839	0.4839	1	1.016
DHVB01000078.1_69	COG0095	4.47e-54	0.3333	0.3347	1.004	0.7545
DHVB01000078.1_71	COG4152	6.56e-103	0.4276	0.4333	1.013	0.9775
DHVB01000078.1_72	COG1668	1.02e-35	0.2169	0.2457	1.133	0.9978
DHVB01000078.1_73	COG0530	1.11e-63	0.4141	0.3844	0.9281	0.9459
DHVB01000078.1_74	COG0284	6.07e-35	0.252	0.2583	1.025	0.8913
DHVB01000078.1_75	COG0793	1.87e-15	0.2836	0.1453	0.5123	0.6082
DHVB01000078.1_77	COG0524	3.64e-29	0.2393	0.2154	0.9003	0.9061
DHVB01000078.1_78	COG0350	8.64e-55	0.3653	0.3631	0.994	1.018
DHVB01000078.1_81	COG2265	7.31e-132	0.3612	0.3796	1.051	0.9701
DHVB01000078.1_83	COG1074	8.21e-62	0.1705	0.1686	0.9886	1.057
DHVB01000077.1_1	COG2971	2.45e-20	0.2524	0.1761	0.6977	0.7394
DHVB01000077.1_3	COG0313	7.67e-118	0.5261	0.44	0.8364	1
DHVB01000077.1_4	COG2234	5.35e-27	0.3214	0.1448	0.4506	0.4569
DHVB01000077.1_6	COG1435	2.13e-70	0.4175	0.403	0.9652	1.005
DHVB01000077.1_7	COG0787	1.14e-109	0.3644	0.3694	1.014	0.4457
DHVB01000077.1_8	COG0111	5.69e-77	0.3179	0.3179	1	1.052
DHVB01000077.1_11	COG4122	2.47e-52	0.3571	0.3425	0.9589	0.9953
DHVB01000077.1_12	COG0612	2.69e-70	0.2712	0.2557	0.9429	1.017
DHVB01000077.1_13	COG0432	1.01e-60	0.4388	0.4453	1.015	1
DHVB01000077.1_17	COG1032	7.97e-43	0.201	0.2388	1.188	0.9898
DHVB01000077.1_19	COG1022	0	0.3819	0.3589	0.9396	0.9187
DHVB01000077.1_20	COG0596	2.29e-22	0.1512	0.156	1.032	1.115
DHVB01000077.1_21	COG2086	1.92e-54	0.327	0.3308	1.012	1.052
DHVB01000077.1_22	COG2025	1.03e-95	0.3832	0.393	1.026	0.9938
DHVB01000077.1_23	COG0247	6.87e-23	0.25	0.08505	0.3402	0.3084
DHVB01000077.1_24	COG0247	1.69e-60	0.349	0.2294	0.6572	0.9659
DHVB01000077.1_25	COG3537	1.91e-172	0.3404	0.3359	0.987	0.9768
DHVB01000077.1_26	COG1024	2.78e-84	0.4535	0.4553	1.004	1.004
DHVB01000077.1_27	COG1250	4.31e-49	0.2796	0.2997	1.072	0.7377
DHVB01000077.1_31	COG3579	1.24e-140	0.3885	0.3649	0.9392	0.8968
DHVB01000077.1_32	COG0367	6.61e-65	0.2374	0.2694	1.135	0.984
DHVB01000077.1_33	COG0438	1.89e-45	0.2573	0.2756	1.071	1.023
DHVB01000077.1_35	COG3225	6.8e-13	0.1922	0.2119	1.102	1.003
DHVB01000077.1_37	COG0592	4.83e-71	0.3253	0.3324	1.022	0.9867
DHVB01000077.1_38	COG0847	4.52e-26	0.2701	0.2346	0.8683	0.821
DHVB01000077.1_41	COG0781	3.69e-28	0.3308	0.2914	0.8808	0.4209
DHVB01000077.1_43	COG1862	4.14e-29	0.3678	0.3299	0.8969	0.8365
DHVB01000077.1_45	COG0237	1.93e-30	0.2843	0.2786	0.9801	0.9899
DHVB01000077.1_46	COG0484	9.89e-18	0.5556	0.08086	0.1456	0.225
DHVB01000077.1_48	COG0556	0	0.619	0.6199	1.002	0.9852
DHVB01000077.1_50	COG0674	5.62e-114	0.3634	0.3863	1.063	0.3305
DHVB01000077.1_51	COG3735	1.69e-38	0.2556	0.2308	0.903	0.9408
DHVB01000077.1_56	COG0057	7.24e-177	0.5612	0.5612	1	0.997
DHVB01000077.1_57	COG0577	2.07e-26	0.2656	0.2649	0.9976	1.012
DHVB01000077.1_59	COG0809	1.08e-111	0.348	0.408	1.172	1.007
DHVB01000077.1_61	COG1047	3.98e-29	0.3605	0.3046	0.8448	0.98
DHVB01000077.1_63	COG0692	1.9e-135	0.6081	0.6054	0.9955	0.9823
DHVB01000077.1_64	COG1595	1.83e-38	0.2527	0.2582	1.022	0.949
DHVB01000077.1_66	COG3276	1.95e-82	0.3326	0.3378	1.016	0.6963
DHVB01000077.1_67	COG1921	2.58e-92	0.4021	0.3899	0.9696	0.8063
DHVB01000077.1_68	COG0537	2.72e-32	0.3551	0.3551	1	1.045
DHVB01000077.1_69	COG0782	3.85e-45	0.4867	0.4834	0.9934	0.9434
DHVB01000077.1_70	COG0138	0	0.4805	0.4777	0.9942	1.012
DHVB01000077.1_73	COG5337	6.91e-13	0.2233	0.1459	0.6533	0.6131
DHVB01000077.1_74	COG0228	2.04e-32	0.5867	0.5058	0.8621	0.3571
DHVB01000077.1_75	COG0806	9.77e-16	0.2588	0.2529	0.977	0.9497
DHVB01000077.1_76	COG0749	0	0.5318	0.5363	1.008	0.643
DHVB01000077.1_80	COG0158	1.65e-170	0.5898	0.6043	1.025	0.9738
DHVB01000077.1_83	COG0251	1.57e-53	0.5197	0.5077	0.9769	0.9845
DHVB01000077.1_84	COG3426	0	0.6247	0.6229	0.9972	0.9944
DHVB01000077.1_85	COG0280	8.25e-59	0.2669	0.2661	0.9969	1.079
DHVB01000077.1_86	COG0282	0	0.5561	0.5631	1.013	0.9975
DHVB01000077.1_87	COG0280	9.25e-135	0.5254	0.5382	1.024	0.997
DHVB01000077.1_88	COG0179	3.86e-70	0.4615	0.3383	0.7331	0.9559
DHVB01000077.1_89	COG0404	7.42e-135	0.4032	0.3958	0.9815	0.9947
DHVB01000077.1_90	COG2849	5.79e-19	0.2521	0.2565	1.017	0.8182
DHVB01000077.1_91	COG2885	6.79e-25	0.2826	0.2053	0.7263	0.1994
DHVB01000077.1_93	COG1595	1.35e-37	0.2883	0.2582	0.8956	0.976
DHVB01000077.1_99	COG0635	6.09e-101	0.3199	0.2861	0.8942	0.992
DHVB01000077.1_100	COG3307	4.95e-12	0.2049	0.1179	0.5755	0.498
